title,user_id,post_time,post,reply_cnt,reply_author,reply_content 
'맨시티vs팀 K리그' 열리나... 한국선수 없어도 빅클럽 초청하는 '쿠플시리즈',박진영,2023.04.17 18:54,"올해도 쿠팡플레이 시리즈가 돌아온다. 올여름 초청할 새로운 팀 찾기가 한창이다. 이미 거론된 팀 중 하나는 올 시즌 가장 좋은 모습을 보이고 있는 맨체스터시티다. 영국 '데일리 메일'과 '풋볼 런던' 등 다수 매체는 ""맨시티가 올여름 아시아를 찾을 전망이다. 일본과 한국, 태국을 방문할 계획이다""고 전한 바 있다. 유럽축구 사정에 밝은 한 관계자 역시 '풋볼리스트'와 통화에서 ""아직 확정은 아니지만 맨시티가 한국을 찾을 가능성이 높다. 세부 계약 사항이 남아있다. 쿠팡은 올여름 한국선수가 없어도 유럽 빅클럽들을 데려오려고 노력 중이다""고 전했다. https://naver.me/5HEHCLZC",267,내일은모레,ㄴ ijiilill 어차피 50%는 해축팬아니라 그냥 인스타용 찍기위한 이벤트임 토트넘때도 대부분 축구룰도 모르는 사람들도 엄청 많았다고 하던데 팀대팀으로해도 별차이 없을듯 오히려 울산같은 팀은 올스타보다 더 많을지도,2023.04.17 20:33
'맨시티vs팀 K리그' 열리나... 한국선수 없어도 빅클럽 초청하는 '쿠플시리즈',박진영,2023.04.17 18:54,"올해도 쿠팡플레이 시리즈가 돌아온다. 올여름 초청할 새로운 팀 찾기가 한창이다. 이미 거론된 팀 중 하나는 올 시즌 가장 좋은 모습을 보이고 있는 맨체스터시티다. 영국 '데일리 메일'과 '풋볼 런던' 등 다수 매체는 ""맨시티가 올여름 아시아를 찾을 전망이다. 일본과 한국, 태국을 방문할 계획이다""고 전한 바 있다. 유럽축구 사정에 밝은 한 관계자 역시 '풋볼리스트'와 통화에서 ""아직 확정은 아니지만 맨시티가 한국을 찾을 가능성이 높다. 세부 계약 사항이 남아있다. 쿠팡은 올여름 한국선수가 없어도 유럽 빅클럽들을 데려오려고 노력 중이다""고 전했다. https://naver.me/5HEHCLZC",267,매부바,ㄴ ijiilill 팀대팀이 왜 밀려 ㅋㅋㅋㅋㅋㅋㅋ해축뽕 오지게 쳐맞았네 아주,2023.04.17 20:34
'맨시티vs팀 K리그' 열리나... 한국선수 없어도 빅클럽 초청하는 '쿠플시리즈',박진영,2023.04.17 18:54,"올해도 쿠팡플레이 시리즈가 돌아온다. 올여름 초청할 새로운 팀 찾기가 한창이다. 이미 거론된 팀 중 하나는 올 시즌 가장 좋은 모습을 보이고 있는 맨체스터시티다. 영국 '데일리 메일'과 '풋볼 런던' 등 다수 매체는 ""맨시티가 올여름 아시아를 찾을 전망이다. 일본과 한국, 태국을 방문할 계획이다""고 전한 바 있다. 유럽축구 사정에 밝은 한 관계자 역시 '풋볼리스트'와 통화에서 ""아직 확정은 아니지만 맨시티가 한국을 찾을 가능성이 높다. 세부 계약 사항이 남아있다. 쿠팡은 올여름 한국선수가 없어도 유럽 빅클럽들을 데려오려고 노력 중이다""고 전했다. https://naver.me/5HEHCLZC",267,ijiilill,ㄴ 매부바 ??? 어나더 올드트래포트,2023.04.17 20:35
'맨시티vs팀 K리그' 열리나... 한국선수 없어도 빅클럽 초청하는 '쿠플시리즈',박진영,2023.04.17 18:54,"올해도 쿠팡플레이 시리즈가 돌아온다. 올여름 초청할 새로운 팀 찾기가 한창이다. 이미 거론된 팀 중 하나는 올 시즌 가장 좋은 모습을 보이고 있는 맨체스터시티다. 영국 '데일리 메일'과 '풋볼 런던' 등 다수 매체는 ""맨시티가 올여름 아시아를 찾을 전망이다. 일본과 한국, 태국을 방문할 계획이다""고 전한 바 있다. 유럽축구 사정에 밝은 한 관계자 역시 '풋볼리스트'와 통화에서 ""아직 확정은 아니지만 맨시티가 한국을 찾을 가능성이 높다. 세부 계약 사항이 남아있다. 쿠팡은 올여름 한국선수가 없어도 유럽 빅클럽들을 데려오려고 노력 중이다""고 전했다. https://naver.me/5HEHCLZC",267,매부바,ㄴ ijiilill ??? 그게 팬수에서 밀린거냐..맨유 버러지들이 현수막 건거지,2023.04.17 20:35
'맨시티vs팀 K리그' 열리나... 한국선수 없어도 빅클럽 초청하는 '쿠플시리즈',박진영,2023.04.17 18:54,"올해도 쿠팡플레이 시리즈가 돌아온다. 올여름 초청할 새로운 팀 찾기가 한창이다. 이미 거론된 팀 중 하나는 올 시즌 가장 좋은 모습을 보이고 있는 맨체스터시티다. 영국 '데일리 메일'과 '풋볼 런던' 등 다수 매체는 ""맨시티가 올여름 아시아를 찾을 전망이다. 일본과 한국, 태국을 방문할 계획이다""고 전한 바 있다. 유럽축구 사정에 밝은 한 관계자 역시 '풋볼리스트'와 통화에서 ""아직 확정은 아니지만 맨시티가 한국을 찾을 가능성이 높다. 세부 계약 사항이 남아있다. 쿠팡은 올여름 한국선수가 없어도 유럽 빅클럽들을 데려오려고 노력 중이다""고 전했다. https://naver.me/5HEHCLZC",267,빅동백머신,ㄴ ijiilill ??? : Here is Another Etihad Stadium,2023.04.17 23:11
'맨시티vs팀 K리그' 열리나... 한국선수 없어도 빅클럽 초청하는 '쿠플시리즈',박진영,2023.04.17 18:54,"올해도 쿠팡플레이 시리즈가 돌아온다. 올여름 초청할 새로운 팀 찾기가 한창이다. 이미 거론된 팀 중 하나는 올 시즌 가장 좋은 모습을 보이고 있는 맨체스터시티다. 영국 '데일리 메일'과 '풋볼 런던' 등 다수 매체는 ""맨시티가 올여름 아시아를 찾을 전망이다. 일본과 한국, 태국을 방문할 계획이다""고 전한 바 있다. 유럽축구 사정에 밝은 한 관계자 역시 '풋볼리스트'와 통화에서 ""아직 확정은 아니지만 맨시티가 한국을 찾을 가능성이 높다. 세부 계약 사항이 남아있다. 쿠팡은 올여름 한국선수가 없어도 유럽 빅클럽들을 데려오려고 노력 중이다""고 전했다. https://naver.me/5HEHCLZC",267,맞말,ㄴ NMV 뭘 해도 논란 비교 등등 말 많을듯,2023.04.17 20:06
'맨시티vs팀 K리그' 열리나... 한국선수 없어도 빅클럽 초청하는 '쿠플시리즈',박진영,2023.04.17 18:54,"올해도 쿠팡플레이 시리즈가 돌아온다. 올여름 초청할 새로운 팀 찾기가 한창이다. 이미 거론된 팀 중 하나는 올 시즌 가장 좋은 모습을 보이고 있는 맨체스터시티다. 영국 '데일리 메일'과 '풋볼 런던' 등 다수 매체는 ""맨시티가 올여름 아시아를 찾을 전망이다. 일본과 한국, 태국을 방문할 계획이다""고 전한 바 있다. 유럽축구 사정에 밝은 한 관계자 역시 '풋볼리스트'와 통화에서 ""아직 확정은 아니지만 맨시티가 한국을 찾을 가능성이 높다. 세부 계약 사항이 남아있다. 쿠팡은 올여름 한국선수가 없어도 유럽 빅클럽들을 데려오려고 노력 중이다""고 전했다. https://naver.me/5HEHCLZC",267,광주의패왕엄지성,볼만찬이랑 말이 좀 틀린데? 여기서는 올스타전으로 한다고 하네,2023.04.17 19:00
쿠플픽은 옳았습니다...,포항스틸러스,2023.04.17 18:07,슈매.. goat,0,,,
아 대전원정 이기고 집와서쿠플다시보기돌리고 오프더피치까지 볼생각에 싱글벙글했는데,슈테겐의클린시트,2023.04.17 13:37,경기발리니까 다시보기하기도 귀찮네,5,오프더피치,사실 우리도그래지는경기 조회수 분량 뚝떨어짐ㅋㅋ이번껀 30분이상 특별판으로 내라,2023.04.17 13:38
아 대전원정 이기고 집와서쿠플다시보기돌리고 오프더피치까지 볼생각에 싱글벙글했는데,슈테겐의클린시트,2023.04.17 13:37,경기발리니까 다시보기하기도 귀찮네,5,노은동270,"그,, 혹시 푸른파도도 경기마다 나오나?",2023.04.17 13:43
아 대전원정 이기고 집와서쿠플다시보기돌리고 오프더피치까지 볼생각에 싱글벙글했는데,슈테겐의클린시트,2023.04.17 13:37,경기발리니까 다시보기하기도 귀찮네,5,슈테겐의클린시트,ㄴ 노은동270 ㄴㄴ 한달마다,2023.04.17 13:44
아 대전원정 이기고 집와서쿠플다시보기돌리고 오프더피치까지 볼생각에 싱글벙글했는데,슈테겐의클린시트,2023.04.17 13:37,경기발리니까 다시보기하기도 귀찮네,5,노은동270,ㄴ 슈테겐의클린시트 ㅇㅎ ㄳㄳ,2023.04.17 13:44
아 대전원정 이기고 집와서쿠플다시보기돌리고 오프더피치까지 볼생각에 싱글벙글했는데,슈테겐의클린시트,2023.04.17 13:37,경기발리니까 다시보기하기도 귀찮네,5,DJHN시티즌,특히 연승하거나 무패행진이다가 패하면 더 보기 싫어짐ㅋㅋㅋㅋ 저번주에 딱 그랬는데..,2023.04.17 13:44
바르샤김포는 하이라이트만 보고 울산을 풀경기 돌려야겠다,슈테겐의클린시트,2023.04.17 12:42,쿠플 ㄱㄱ,0,,,
직관가서 못본 수삼전쿠플로 보는데,블러디오렌지,2023.04.17 12:38,확실히 어제 경기에서 진짜 빡세게 뛰긴 했다 수삼전 뛰는건 어제에 비하면 설렁설렁 했다고 느껴질정도 (실제 그럴리는 없었겠지만),0,,,
쿠플다시보는데 왜 넘기기가 안되는거지,포항제철돌핀스,2023.04.17 11:27,중간부터 보고싶은데 클릭이 안됨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,,,
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,나상호씨밴드,"너, FC서울이다무조건 직관편한곳",2023.04.17 11:05
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,우엉징,ㄴ 나상호씨밴드 근데 K리그 진짜 아는게 없어서 FC서울 기성용 박주영 이청용 뛰었다는거 밖에 몰라서..,2023.04.17 11:06
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,나상호씨밴드,ㄴ 우엉징 보다보면 자연스레 알게되실거예요 ㅋㅋ서울에 지금 황의조 나상호 기성용 이런 국대급들도 많아서 좋구요 ㅎㅎ,2023.04.17 11:06
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,카자이슈빌리,보통 고향 아니면 거주지로 많이 하시죠 아닌 경우도 많이 있지만,2023.04.17 11:05
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,고라니한마리,맞어!,2023.04.17 11:05
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,asasdd1e,상암 바로 옆이면 일단 경기장 가보고 판단하는게 맞음,2023.04.17 11:05
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,asasdd1e,ㄴ asasdd1e 가봤는데 와 진짜 이건 절대 아니다 싶은거 아니면 서울 응원 하는거임 걍,2023.04.17 11:05
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,우엉징,ㄴ asasdd1e 홈플러스랑 CGV(지금은 메가박스였나) 때문에 경기장 자체는 살면서 100번도 넘게 가보긴 했죠...,2023.04.17 11:07
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,탄천종합운동쟝,FC서울,2023.04.17 11:05
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,매북렐레,보통 연고지가 정배긴 합니다!근데 고향 팀 아니어도 지금 거주하는 곳이면 근처팀으로 가는 게 좋기도 하고요..,2023.04.17 11:05
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,가보정,보통 거주지로 많이입문하는편,2023.04.17 11:05
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,뉴진스Hanni,서울로와라,2023.04.17 11:07
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,우엉징,ㄴ 뉴진스Hanni 아무래도 진짜 옆이다 보니 가장 끌리긴 합니다 평생을 서울에서 살기도 했고,2023.04.17 11:08
보통 입문하실때 자기 사는 지역 팀으로 입문하시나요?,우엉징,2023.04.17 11:04,잉토할때만 보다가 쿠플 있는겸 K리그 제대로 보고 응원하고 싶어져서 그러는데 타지역팀을 응원하기도 하나요? 아니면 그래도 본인 연고지 응원하는 사람이 많은가요 거주지역은 상암 바로 옆인 수색동이긴 한데,20,오새훈,오고 가기 편한 곳으로 보통 팬하긴 하는데 한국 땅이 좁다보니 굳이 그거 아니어도 타 지역 팬하시는 분들도 많아요,2023.04.17 11:07
