num,subject,nick,write_time,views,url,contents
489458,그나저나 정말 쿠플은 멀티뷰 해줄 생각이 없는 걸까요,잔소리 봇,24.05.19,282,http://m.cafe.daum.net/rocksoccer/ADs2/489458?searchView=Y,"생각해보니 티빙도 멀티뷰는 안되긴 하네요
근데 진짜 여러 프로리그 중계가 목표라면
멀티뷰 안만들면 원성좀 들을건데
아닌가 나만 불만인가
시대가 어느시댄데 동시팔로우가 안되니…"
489439,아이폰으로 쿠플 보는데 왜 자꾸 가로고정 풀리죠!,Clarence Seedorf,24.05.19,105,http://m.cafe.daum.net/rocksoccer/ADs2/489439?searchView=Y,"? 아무것도 누르지 않았는데 자꾸 풀려서 세로모드로 바뀌네요
저만 이러나요"
488900,쿠플이 EPL까지 먹으면 축구 천하 통일한거죠?,축구부장,24.05.19,323,http://m.cafe.daum.net/rocksoccer/ADs2/488900?searchView=Y,아 아직 통일 못한 챔스가 남아있나
488895,쿠플은 이승모 얘기 아직 안 들어갔나보다 ㄷㄷ,버츠비,24.05.19,141,http://m.cafe.daum.net/rocksoccer/ADs2/488895?searchView=Y,"배성재랑 현영민
직접 경기보고 이승모로 바뀐거 알아챔 ㄷㄷㄷㄷ"
488622,[움짤]정유미84가 짚어보는 지지대더비 관전 포인트.gif,음교수2,24.05.18,"2,873",http://m.cafe.daum.net/rocksoccer/ADs2/488622?searchView=Y,쿠플픽 뭐하냐 빨리 섭외하라고....
488441,[☆안양]김다솔 ㄷㄷㄷ,헤르초그,24.05.15,487,http://m.cafe.daum.net/rocksoccer/ADs2/488441?searchView=Y,오늘 예매 취소하고 쿠플로 보는데  김다솔 잘막네요 ㄷㄷ
488419,다음주 쿠플픽 스턴건 김동현,금새록,24.05.15,675,http://m.cafe.daum.net/rocksoccer/ADs2/488419?searchView=Y,
488418,[움짤][광주 vs 울산] 다음 쿠플픽 게스트 매미킴 김동현.gif,음교수2,24.05.15,"1,379",http://m.cafe.daum.net/rocksoccer/ADs2/488418?searchView=Y,
488416,쿠플픽 게스트) 포항vs서울 매미킴 김동현,안양윤두준,24.05.15,208,http://m.cafe.daum.net/rocksoccer/ADs2/488416?searchView=Y,
488229,[★울산][광주 vs 울산] 쿠플픽 최다 출장 보유자 홍명보 감독.gif,음교수2,24.05.15,229,http://m.cafe.daum.net/rocksoccer/ADs2/488229?searchView=Y,
485529,[K리그][서울 vs 울산] 다음 쿠플픽 게스트 : 지예은.gif,음교수3,24.05.04,709,http://m.cafe.daum.net/rocksoccer/ADs2/485529?searchView=Y,
485523,다다음주 쿠플픽 지예은 ㄷㄷㄷ,우왁굿,24.05.04,52,http://m.cafe.daum.net/rocksoccer/ADs2/485523?searchView=Y,와
485095,[K리그]K리그1 10라운드 공식 관중수,이태석이승준,24.05.01,711,http://m.cafe.daum.net/rocksoccer/ADs2/485095?searchView=Y,"대전 vs 김천 4,973명
수원FC vs 서울 7,570명
대구 vs 울산 11,466명
2024시즌 전 경기 1만 이상 관중 기록중입니다.
인천 vs 전북 10,094명
제주 vs 광주 4,502명
강원 vs 포항 4,157명
10라운드 총 관중 - 42,762명
10라운드 평균관중 - 7,127명
2024시즌 총 관중 - 669,538명
2024시즌 평균관중 - 11,345명
11라운드 매치업
5월 4일 토요일
14:30 서울 vs 울산 - 서울월드컵경기장(쿠플픽)
16:30 포항 vs 전북 - 포항스틸야드
5월 5일 일요일(어린이날)
14:00 수원FC vs 강원 - 수원종합운동장
16:30 김천 vs 인천 - 김천종합운동장
5월 6일 월요일(대체공휴일)
14:00 제주 vs 대구 - 제주월드컵경기장
16:30 광주 vs 대전 - 광주축구전용경기장"
484607,아.. 같은 시간에 4경기를 동시에 하다보니 보기 힘드네요 ㅠㅠ,Tensegrity Universe and Philosophy,24.05.01,155,http://m.cafe.daum.net/rocksoccer/ADs2/484607?searchView=Y,"일단 대구-울산이랑 제주-광주 두개 띄워놓고 봄
쿠플은 동접수 늘려달라!!!"
483610,케이블이랑 쿠플이랑 해설자 다른가요?,W ROONEY,24.04.28,182,http://m.cafe.daum.net/rocksoccer/ADs2/483610?searchView=Y,오늘 전북경기요 jtbc에서 하던데
481917,[☆수원][안양 vs 수원] 쿠플 엔딩곡 : 김주찬 신청곡 / 노브레인 - 나의 사랑 나의 수원.gif,음교수2,24.04.21,459,http://m.cafe.daum.net/rocksoccer/ADs2/481917?searchView=Y,
481915,[K리그][안양 vs 수원] 다음 쿠플픽 게스트 : 前 쥬얼리 예원.gif,음교수2,24.04.21,874,http://m.cafe.daum.net/rocksoccer/ADs2/481915?searchView=Y,
481721,쿠플 방심위 들어가는거 아닙니까? ㅋㅋ,madani,24.04.21,265,http://m.cafe.daum.net/rocksoccer/ADs2/481721?searchView=Y,아무래도 약을 쎄게 한거 같은데 ㅋㅋㅋ
481536,해설진 빠방해서 어색하네요,David Beckham,24.04.21,153,http://m.cafe.daum.net/rocksoccer/ADs2/481536?searchView=Y,쿠플픽 감사
481478,안양 vs 수원 쿠플픽 기념 밤양갱 한준희 ver.,이태석이승준,24.04.21,231,http://m.cafe.daum.net/rocksoccer/ADs2/481478?searchView=Y,"https://youtu.be/DppQ2oXooG0?si=QbDzJTDOfybmryF3
쿠팡플레이 도핑검사가 시급합니다"
480980,스카이스포츠 프리뷰 인터넷으로 볼수 있는방법은 없죠?,시골개,24.04.20,59,http://m.cafe.daum.net/rocksoccer/ADs2/480980?searchView=Y,쿠플에서 볼수있음 좋을텐데ㅠㅠ
480804,"[기사]쿠팡플레이, 'K2 최초 쿠플픽' 선보인다...이경규와 함께 '지지대 더비' 안양-수원 생중계 / 사위 김영찬과 동반 출연 예고",바이언2,24.04.19,"2,236",http://m.cafe.daum.net/rocksoccer/ADs2/480804?searchView=Y,"http://www.osen.co.kr/article/G1112319891
지난 3월 첫 쿠플픽을 장식한 '예능 대부' 이경규가 게스트로 출연하는 것도
관전 포인트다. 안양 수비수이자 이경규의 사위인 김영찬이 동반 게스트로
예정되어 ‘찐가족'의 케미에 대한 기대를 모은다. 또한, ‘축구 해설 원톱’ 한
준희 해설위원과 배성재 캐스터가 K리그2 경기 현장에서는 처음으로 호흡
을 맞춘다."
480802,"[기사]승강 PO 리벤지+쿠플픽+대규모 관중 예고…2부 1,2위 만남 그 이상, 화제성 최고의 ‘지지대더비’ 온다",바이언2,24.04.19,266,http://m.cafe.daum.net/rocksoccer/ADs2/480802?searchView=Y,"https://www.sportsseoul.com/news/read/1420965?ref=naver
지난시즌 강등된 수원은 우려 속에서도 3연승으로 결과를 내고 있다. 수
원의 3연승은 2020시즌 이후 4년여 만이다. 안양까지 꺾으면 2018시즌
이후 6년여 만에 4연승을 달성하게 된다. 공격수 김현은 3연승 기간 3골
1도움으로 매서운 감각을 뽐내고 있다. 또 시즌을 앞두고 안양에서 수원
으로 이적한 수비수 백동규의 출전 여부도 관심사다."
480725,"[기사]'지지대 더비' 앞둔 폭풍전야의 안양, 중계 부스부터 문자까지 '총력전'",바이언2,24.04.17,451,http://m.cafe.daum.net/rocksoccer/ADs2/480725?searchView=Y,"https://www.sports-g.com/news/articleView.html?idxno=206079&fbclid=IwZXh0bgNhZW0CMTEAAR2aXDTs1Jvtwm76uujYAhc1nQhEZ2qp3cyKDEw23bUcrZyHIK02vtzMqTo_aem_ASnYro1QUe2M15BK1DuSWD7QD3-BmEhxXIznSCNntDx-jMMOSlI9Gt-mmJtwjXQf-JuO9gpMVX7FuGjQJGdVrsgh
'쿠플픽'으로 안양은 분주해졌다. 안양은 처음으로 중계 부스 두 개가 필요하다는 사실
을 알았다. 중계진도 늘어난다. 안양 구단 관계자는 ""원래 중계에는 20명의 인력이 동
원된다""라면서 ""그런데 쿠플픽으로 인해 중계진 35명이 더 늘어난다. 총 55명의 중계
진이 온다. 일단 추가적으로 필요한 중계 부스는 가변석 테이블에 마련할 예정""이라
고 전했다.
안양시도 가세해 분위기를 끌어올리고 있다. 코리아컵 킥오프 약 40분 전 안양시청
체육과 번호로 장문의 문자가 발송됐다. 메시지에는 'K리그 1, 2를 통틀어 유일하게
무패 행진 중인 FC안양과 수원삼성이 안양종합운동장에서 격돌합니다'라는 말로
시작됐다.
이어 이 메시지에는 '4,000명 이상 수원삼성 대규모 원정단의 응원이 예상된다'라
면서 '우리의 홈 구장이 원정 경기장으로 변하지 않도록 많은 홍보와 응원 부탁드
린다'면서 해당 경기의 예매 정보를 적어놓았다. 안양시청 차원에서 수원삼성에
밀릴 수 없다는 각오로 이례적인 문자를 발송한 것이었다.
다만 아쉬움은 있다. 안양 입장에서 가장 힘을 보탤 수 있는 최대호 구단주가 해
외 출장으로 인해 '지지대 더비'에 참석하지 못한다. 대신 최대호 구단주의 구단
사랑은 여전했다. 최대호 구단주는 해외 출장 전에 안양시청 각 부서와 '지지대
더비' 홍보에 대한 대책 회의를 한 것으로 전해졌다."
479359,엥? 전북 광주 경기 쿠플 해설 없나요?,치얼스,24.04.13,250,http://m.cafe.daum.net/rocksoccer/ADs2/479359?searchView=Y,"방금 틀었는데
그냥 현장음만 나와서 당황스럽네요
쿠팡에서 이런 거 처음인데
그동안은 운좋게 해설자 있는 경기만 봤던건가;"
479347,쿠플 중계 해설도 안나오고 사이드카메라인데 TV도 그래요?,Peter Parker,24.04.13,235,http://m.cafe.daum.net/rocksoccer/ADs2/479347?searchView=Y,ㅠㅠ
479287,쿠플픽은 항상 생방이죠??,Son Heung min,24.04.13,163,http://m.cafe.daum.net/rocksoccer/ADs2/479287?searchView=Y,아니면 사녹하고 방송하는건가요?
479281,쿠플픽 보는데 오디오 이상한데???,이태석이승준,24.04.13,206,http://m.cafe.daum.net/rocksoccer/ADs2/479281?searchView=Y,잡음 나오는 거 저만 그런가요??
479279,쿠플픽 김기동 피셜 린가드 수술(시술) 했다네요,LEE KANG iN,24.04.13,416,http://m.cafe.daum.net/rocksoccer/ADs2/479279?searchView=Y,"최근 연습경기 45분 뛰고 불편함 느껴서
어제 10분정도 걸리는 시술 수준의 수술했다네요
한달정도면 그라운드 복귀할수 있을거라는것 같습니다."
479274,킹기동,(이름없음),24.04.13,391,http://m.cafe.daum.net/rocksoccer/ADs2/479274?searchView=Y,"포항 팬들한테 인사하시고
쿠플픽 참가"
479252,오늘 서울 vs 포항전 쿠플픽 게스트 - 에이핑크 오하영,이태석이승준,24.04.13,719,http://m.cafe.daum.net/rocksoccer/ADs2/479252?searchView=Y,드디어 오하영!!!!
479181,안양 vs 수원 쿠플픽,Azpi,24.04.10,"2,105",http://m.cafe.daum.net/rocksoccer/ADs2/479181?searchView=Y,
477651,이번라운드 쿠플픽 없나여,잔소리 봇,24.04.06,234,http://m.cafe.daum.net/rocksoccer/ADs2/477651?searchView=Y,리스트에 보니 안보이는거같아서
476705,'티빙 슈퍼 매치' 라는 명칭,세인스,24.04.01,"1,438",http://m.cafe.daum.net/rocksoccer/ADs2/476705?searchView=Y,"잘은 모르지만 티빙이 이번에 KBO 온라인 독점하면서
쿠플픽처럼 관심도가 높은 경기에 독자 컨텐츠 같은 걸 하는 것 같은데..
하필 명칭이 슈퍼 매치 일까요...
물론 당분간 슈퍼 매치는.. 없을..? 예정이지만
그래도 같은 스포츠 계열인데 용어 선정에 좀 신경을 썼어야?"
476144,린가드 쿠플 회원인듯요,케빈대북라이너,24.03.31,"1,346",http://m.cafe.daum.net/rocksoccer/ADs2/476144?searchView=Y,
476081,쿠팡이 어느덧 K리그 중계 3년차인데..정체되지 말고 새로운 것 더 했으면,축구부장,24.03.30,"1,653",http://m.cafe.daum.net/rocksoccer/ADs2/476081?searchView=Y,"처음 쿠플픽, 프리뷰쇼의 신선했는데 여기에 더 해서 새로운 것 더 했으면 좋겠습니다.
라리가월드 처럼, K리그월드, 위클리 매거진 등등.
MLB나 NFL 등 다른거 신경 쓰지말고 쿠팡은 K리그에만 쭉 올인하자"
475688,강미나의 하프타임쇼,버츠비,24.03.30,871,http://m.cafe.daum.net/rocksoccer/ADs2/475688?searchView=Y,"ㄱ
쿠플픽 게스트로 한 번 나오면
거의 두 시간을 화면에 노출시켜주니
다들 나올만할듯..."
475682,이럴꺼면 그냥 쿠플픽을 바꾸든니 하지...,미니언즈,24.03.30,306,http://m.cafe.daum.net/rocksoccer/ADs2/475682?searchView=Y,"하프타임에 게스트분 보는 재미도 있는데 아쉽네요
개인적으로
이러면 공중파 광고타임과 다를바 없어보임"
475473,쿠플픽 프리뷰쇼는 완전 쌩라이브에여?,버츠비,24.03.30,283,http://m.cafe.daum.net/rocksoccer/ADs2/475473?searchView=Y,"쌩라이브라고 생각했었는데
혹시 시간차두고 방송해요?"
475468,쿠플픽 이동국 난입,버츠비,24.03.30,"1,236",http://m.cafe.daum.net/rocksoccer/ADs2/475468?searchView=Y,"ㅋ
인사하고 감 ㄷㄷㄷ"
475449,쿠플은 몇시부터 하나요?,W ROONEY,24.03.30,241,http://m.cafe.daum.net/rocksoccer/ADs2/475449?searchView=Y,처음부터 보고싶은데
475364,전북 vs 울산 쿠플픽 게스트,Azpi,24.03.28,"2,743",http://m.cafe.daum.net/rocksoccer/ADs2/475364?searchView=Y,강미나
475274,이번주 쿠플픽 루머 사실인가요???,W ROONEY,24.03.25,"3,104",http://m.cafe.daum.net/rocksoccer/ADs2/475274?searchView=Y,엄청난데....
474835,4라운드 쿠플픽,Azpi,24.03.19,"3,554",http://m.cafe.daum.net/rocksoccer/ADs2/474835?searchView=Y,
474774,티빙 보니 쿠팡에 고맙네요,달려라거북이,24.03.18,"1,068",http://m.cafe.daum.net/rocksoccer/ADs2/474774?searchView=Y,"티빙 야구 중계로. 터지는 문제들
오늘쿠팡에서 야구 서울시리즈 쏟아지는 호평
쿠팡중계를 부러워하는 야구팬들 보니
어차피 유료화 될 일이었다면. K리그와
손잡아준 쿠플 정말 고마운 요즘입니다
쿠플에 너무 만족합니다 다만 바라는게. 있다면
다음계약 때 중계권료좀 3배이상 올려 주세요"
474316,울산인천 쿠플중계 문열어!!!!!,버츠비,24.03.17,87,http://m.cafe.daum.net/rocksoccer/ADs2/474316?searchView=Y,7분 남았는데 언제 여는거야!!!!!
474277,쿠플 터져서 포항광주 골장면 못본거 저밖에 없는듯,잔소리 봇,24.03.17,307,http://m.cafe.daum.net/rocksoccer/ADs2/474277?searchView=Y,나만 터졌나 락싸인들 왜 조용하지
473466,근데 쿠플은 멀티뷰는 해줄 생각이 아예 없는 걸까요,잔소리 봇,24.03.16,138,http://m.cafe.daum.net/rocksoccer/ADs2/473466?searchView=Y,스포츠 시청에 필순데 이거 진짜 오반데
473364,이번 주말 경기는 쿠플픽 쉬나요?,치얼스,24.03.14,748,http://m.cafe.daum.net/rocksoccer/ADs2/473364?searchView=Y,"쿠팡 일정 보니 쿠플픽 경기가 없네요
야구 이벤트 땜에 그런가;"
472569,쿠플픽 엔딩송 - 제시 줌,김지우,24.03.10,182,http://m.cafe.daum.net/rocksoccer/ADs2/472569?searchView=Y,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
472136,[☆서울][서울 vs 인천] 나 쿠플 시리즈 온거 아니다.gif,음교수2,24.03.10,312,http://m.cafe.daum.net/rocksoccer/ADs2/472136?searchView=Y,
472117,쿠플픽이 ㅋㅋ 이경규가 간다로 바뀜 ㅋㅋ,신해철,24.03.10,104,http://m.cafe.daum.net/rocksoccer/ADs2/472117?searchView=Y,쿠팡은 오히려 나이스 ㅋ
471903,쿠플에서만 린가드 직캠있다고 하네요,김지우,24.03.10,102,http://m.cafe.daum.net/rocksoccer/ADs2/471903?searchView=Y,ㅈㄱㄴ
471844,경인더비 tv채널 어디서보세요?,KLeagueIU,24.03.10,263,http://m.cafe.daum.net/rocksoccer/ADs2/471844?searchView=Y,"공중파
스카이스포츠
쿠플픽"
471633,쿠플 아나운서 예쁘다,Son Heung min,24.03.10,91,http://m.cafe.daum.net/rocksoccer/ADs2/471633?searchView=Y,ㅈㄱㄴ
471628,쿠플네컷이랑 린가드 한국생활 왤케 귀엽죠ㅋㅋㅋㅋ,화이트블랙,24.03.10,86,http://m.cafe.daum.net/rocksoccer/ADs2/471628?searchView=Y,쿠플 진짜 귀엽넼ㅋㅋㅋ
471623,쿠플네컷 ㅋㅋㅋ,포항답게,24.03.10,96,http://m.cafe.daum.net/rocksoccer/ADs2/471623?searchView=Y,ㅋㅋㅋㅋ
471595,지지대 더비 쿠플픽ㅋㅋㅋㅋㅋ,주바페,24.03.10,196,http://m.cafe.daum.net/rocksoccer/ADs2/471595?searchView=Y,경규옹 효과 ㄷ ㄷ ㄷ
471556,쿠플 프리뷰쇼 시작~~~~~,축구부장,24.03.10,9,http://m.cafe.daum.net/rocksoccer/ADs2/471556?searchView=Y,인천팬들 응원소리..
471537,2시 45븐 서울인천 쿠플픽 프리뷰쇼 시작입니다 (with 경규옹),Leno,24.03.10,98,http://m.cafe.daum.net/rocksoccer/ADs2/471537?searchView=Y,경규옹 진짜 계속 오는거예요? ㄷㄷ
471515,"서울E-수삼경기 쿠플 잠시 틀었는데..캐스터,해설이...",축구부장,24.03.10,452,http://m.cafe.daum.net/rocksoccer/ADs2/471515?searchView=Y,많이 올드한 느낌..86 한국프로축구대회 그 분위기..
469449,"쿠플로 K리그 풀영상, 하일라이트 볼수 있어서 너무 좋네요",축구부장,24.03.02,391,http://m.cafe.daum.net/rocksoccer/ADs2/469449?searchView=Y,"린가드 투입부분 부터 다시 봅니다.
ACL은 없어서 아쉽네"
468341,[☆안양]'사위 경기할 때 장인어른 이경규는 쿠플픽' FC안양 김영찬의 속내는?,바이언2,24.03.01,365,http://m.cafe.daum.net/rocksoccer/ADs2/468341?searchView=Y,"https://www.sports-g.com/news/articleView.html?idxno=205358&fbclid=IwAR10UGKke0IO2Ajknund7VjMioMsDnuFW-uavrcv8-S3Q7aPiAS8awUiR74
그렇다면 김영찬의 아내는 어떤 경기에 더 집중할까. 그러자 김영찬은 주저 없이
""당연히 아내는 내 경기를 더 유심히 볼 것이다""라며 ""처음 기사를 보고 아버님
이 내 경기를 못 보실 수 있겠다는 생각을 했다. 그러면서도 사위로서 자랑스럽
더라. 그렇게 출연하신다는 거 자체가 엄청난 거 아닌가""라며 속내를 밝혔다.
김영찬이 FC안양으로 이적하면서 장인어른인 이경규 역시 '직관 접근성'이 좋
아졌다. 그러자 김영찬은 ""그렇지 않아도 많이 좋아하셨다. 내가 이적했을 때
부터 안양에 대해 많이 보시더라. 항상 관심 가져주셔서 감사하다""면서 ""사위
로서 항상 자랑스럽게 생각한다. 우리 경기도 나중에는 한번 와주셨으면 한다""
라며 웃음을 보였다."
468325,[움짤]2024 시즌도 잘 부탁드립니다.gif,음교수2,24.03.01,911,http://m.cafe.daum.net/rocksoccer/ADs2/468325?searchView=Y,"2024 시즌 쿠플픽에 이경규옹과 등장한 배뚠뚠과 한준희옹
사위사랑은 장인사랑 / K리그1은 알빠노 올시즌은 안양이 우선순위라는 경규옹
올시즌 새얼굴 진세민 아나운서
린가드를 위해 단소까지 준비한 그는 도덕책
팬들이 얼마나 K리그를 기다렸는지 보여주는.......
대망의 2024 K리그 kick-off
경기시작 2분만에 2024 시즌 1호골을 작렬시킨 유정완
창에는 창으로 그런데 둘다 오프사이드네???
유상훈이 어서와 K리그2는 처음이지??
환ㅈㅈ 아 아니 김환 아나운서가 먹는데 말시켜서 살짝 표정 굳은 경규옹
빛현우의 그녀
3.1절에 31번을 달고 에사카 아타루가 골을 넣었네??
시즌 1호 잘가세요 두둥
쿠플픽에 뒤질수없다 우리도 한다 프리뷰쇼
깍쟁이가 보면 대노를 했을 부루마블쇼 시전하는 현영민
몸풀다가 반가운 얼굴들 보여서 난입했다는 이순민
3.1절에는 애국가와 국악 그리고 태극기지
K리그에서는 좀처럼 보기힘든 원정팬들의 카드섹션
내가 락싸하는걸 결코 아들에게 들켜서는 안돼
바람따위도 우리들의 축구열정을 막지 못해
전주성에 등장한 전북 다이노스 창단멤버 섹도시훈
오랜 재활끝에 원정팬들에게 선제골을 선물하는 구텍
절대 치타를 분노하게 해서는 안돼
안현범의 극장골로 전주성 시즌 1호 오오렐레 입갤
내일은 근무때문에 광주 vs 서울 / 인천 vs 수원FC 중계는 힘들어요.
대신 최대한 빨리 집에와서 업로드 할께요.
이번 한시즌도 잘 부탁드립니다."
467910,전북대전 쿠플라인업 이상윤-소준일 이네요,Leno,24.03.01,78,http://m.cafe.daum.net/rocksoccer/ADs2/467910?searchView=Y,아컵 꿀잼 경기 제조기 듀오 ㅋㅋㅋㅋ
467906,경규옹 쿠플에서 뭐해요?,아이린,24.03.01,199,http://m.cafe.daum.net/rocksoccer/ADs2/467906?searchView=Y,"고정이란글이 보이는데
해설이에요?"
467622,쿠플픽 끝났으니 환이형 해설들으러 고고,시골개,24.03.01,93,http://m.cafe.daum.net/rocksoccer/ADs2/467622?searchView=Y,젭티씨 환이형 중계로 고고합니다
467617,쿠플 경규옹 야무지게 써먹음 ㅋㅋㅋㅋㅋㅋ,그무언가,24.03.01,208,http://m.cafe.daum.net/rocksoccer/ADs2/467617?searchView=Y,컨텐츠 몇개를 하신거야 ㅋㅋㅋ
467610,"쿠플 프리뷰 좀 늦게켰는데, 경규옹 고정인건가요? 케이리그 폼 미쳤네요 ㅋㅋㅋ",Leno,24.03.01,235,http://m.cafe.daum.net/rocksoccer/ADs2/467610?searchView=Y,"경규옹 말씀대로 올핸 케이리그가 스포츠 정ㅋ벅ㅋ 기대해봅니다
이게 머선일이여.. ㅋㅋ"
467607,[K리그][울산 vs 포항] 쿠플픽 새얼굴 진세민 아나운서.gif,음교수2,24.03.01,"1,265",http://m.cafe.daum.net/rocksoccer/ADs2/467607?searchView=Y,
467587,[★포항][울산 vs 포항] 쿠플픽 데뷔전 치르는 박태하 감독.gif,음교수2,24.03.01,480,http://m.cafe.daum.net/rocksoccer/ADs2/467587?searchView=Y,
467584,쿠플은 멀티태스킹 모드 없나요?,Dennis Cirkin,24.03.01,215,http://m.cafe.daum.net/rocksoccer/ADs2/467584?searchView=Y,카페랑 같이 할 수가 없네요 ㅠ
467583,[★울산][울산 vs 포항] 2023 쿠플픽의 남자 홍명보.gif,음교수2,24.03.01,356,http://m.cafe.daum.net/rocksoccer/ADs2/467583?searchView=Y,
467573,"이경규 ""전경기 쿠플픽 하자""",버츠비,24.03.01,358,http://m.cafe.daum.net/rocksoccer/ADs2/467573?searchView=Y,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
467559,[K리그][울산 vs 포항] 2024년 쿠플픽 달라진 점.gif,음교수2,24.03.01,466,http://m.cafe.daum.net/rocksoccer/ADs2/467559?searchView=Y,
467557,2024시즌 쿠플픽 달라진 점,이태석이승준,24.03.01,369,http://m.cafe.daum.net/rocksoccer/ADs2/467557?searchView=Y,
467547,원래 쿠플 프리뷰쇼 한시간 반전부터 하나요??,그무언가,24.03.01,454,http://m.cafe.daum.net/rocksoccer/ADs2/467547?searchView=Y,이경규우~
467525,"[기사]이경규가 함께한다! K리그 ‘동해안 더비’ 개막전, 쿠팡플레이 첫 게스트 활약 예고",김바덕,24.03.01,74,http://m.cafe.daum.net/rocksoccer/ADs2/467525?searchView=Y,"https://v.daum.net/v/HJSCMjBWYU
이경규가 함께한다! K리그 ‘동해안 더비’ 개막전, 쿠팡플레이 첫 게스트 활약 예고
쿠팡플레이가 오는 1일 오후 12시 30분, 울산문수축구경기장에서 열리는 ‘울산HD FC(이하 울산) vs 포항스틸러스(이하 포항)’의 공식 개막전 경기를 쿠플픽으로 선보이며 K리그 2024시즌 중계의 문
v.daum.net"
467518,[K리그]오늘 쿠플픽 게스트 : 이경규,음교수2,24.03.01,298,http://m.cafe.daum.net/rocksoccer/ADs2/467518?searchView=Y,
467515,쿠플 다시보기할때 경기결과 떴었나요??,이지금아이유,24.03.01,118,http://m.cafe.daum.net/rocksoccer/ADs2/467515?searchView=Y,"라이브로 못보는거 풀경기로 다시보고픈데
스포당하려나요..??"
467003,쿠플에 올라온 린가드 2년전 활약상,축구부장,24.02.22,956,http://m.cafe.daum.net/rocksoccer/ADs2/467003?searchView=Y,노팅엄 시절 날럽하네요
466977,"[기사][공홈] '동해안더비' 개막전 JTBC G&S 생중계, 올 시즌에도 '쿠플픽' 지속",바이언2,24.02.22,249,http://m.cafe.daum.net/rocksoccer/ADs2/466977?searchView=Y,https://www.kleague.com/news_view.do?seq=89564&orderBy=seq&viewOption=album&page=1
466619,"[단독] 손흥민 차고 김민재 막는 장면, 한국서 본다",Azpi,24.02.20,"1,064",http://m.cafe.daum.net/rocksoccer/ADs2/466619?searchView=Y,"https://n.news.naver.com/sports/kfootball/article/022/0003906110
[단독] 손흥민 차고 김민재 막는 장면, 한국서 본다
쿠플, 토트넘·뮌헨 초청경기 추진토트넘·K리그 친선전 후 8월초쯤“구체적 시간·장소는 확인 어려워”대회 성사 땐 손·김 사상 첫 맞대결‘월드 클래스’ 공격수 손흥민(32·토트넘)과 현존하
n.news.naver.com
20일 축구계에 따르면 쿠팡플레이는 잉글랜드 프리미어리그(EPL) 토트넘과 독일 분데스리가 바이에른 뮌헨의 내한 초청경기를 추진한다. 토트넘은 이번 한국방문 일정에 두 경기를 소화할 예정이다. 우선 토트넘은 7월28일로 예정된 K리그 올스타전에서 팀 K리그와 친선전을 갖는다. 이후 토트넘은 8월2일 뮌헨과 맞대결을 벌일 예정이다. 추진 중인 이벤트로 장소와 시간은 아직 확정되지 않았다.
토트넘 vs K리그 올스타"
465636,아챔 오티티 어디로 볼 수 있나요?,아이스핫초코,24.02.14,138,http://m.cafe.daum.net/rocksoccer/ADs2/465636?searchView=Y,쿠플..?
465489,지금 쿠플에서 NFL 슈퍼볼 생중계하는데,축구부장,24.02.12,"1,449",http://m.cafe.daum.net/rocksoccer/ADs2/465489?searchView=Y,"미식축구와 축구를 비교할 바는 아니지만..K리그 팬 입장에서 부러움을 넘어, 그냥 너무 별천지네요. 경기장, TV카메라, 화려한 조명....이제 하프타임쇼 시작합니다."
465473,쿠플에서 백승호경기보는데..K리그가 잉글2부급은 될꺼같은데요?,축구부장,24.02.11,"2,965",http://m.cafe.daum.net/rocksoccer/ADs2/465473?searchView=Y,"전북 백승호가 통하는거 보면
K리그 상위권이면 EPL 강등권~잉글2부급 되지 않을지..
선수1,2명으로 판단은 어렵지만 어떻게 생각들 하시는지?"
464948,린가드...쿠플픽 프리뷰쇼에 100% 나오겠죠?,축구부장,24.02.05,"1,126",http://m.cafe.daum.net/rocksoccer/ADs2/464948?searchView=Y,게스트로 박지성?
464539,일단 쿠플 제시 섭외해서 같이 눈누난나든 뭐든 둘이 시킬각,Leno,24.02.02,107,http://m.cafe.daum.net/rocksoccer/ADs2/464539?searchView=Y,"린가드 결승골 넣고 경기종료 시 제시 노래 브금 다수 대기
ㅋㅋㅋ"
463521,쿠팡플레이 K리그 영상 움짤은 2차 가공 가능한건가요?,트로사르,24.01.14,823,http://m.cafe.daum.net/rocksoccer/ADs2/463521?searchView=Y,"쿠플 중계화면 자료 락싸나 SNS 이런곳에 올려도 되나요?
잘 몰라서"
460561,"[☆수원]""바로 승격 목표로 해야""...K리그1과 다른 K리그2, '유일 강등' 수원이 알아야 할 것들은?",바이언2,23.12.12,398,http://m.cafe.daum.net/rocksoccer/ADs2/460561?searchView=Y,"https://www.interfootball.co.kr/news/articleView.html?idxno=620109
C 구단 관계자는 “수원 관중 수에 영향이 있을 수 있다. 팬덤이 워낙 강하고 대단
하긴 하지만 관심도가 적어질 수밖에 없다. 쿠플픽도 없고 화제성도 적고 그러니
까 프런트가 더 노력을 해야 한다”고 했고 “K리그2는 전용구장이 많이 없고 트랙
이 있는 종합운동장이 대부분이다. 원정석 시야는 당연히 안 좋기에 구단도, 팬
분들도 적응을 해야 한다. K리그2에 수도권 팀이 은근 많은 건 수원에 긍정적일
수 있다”고 언급했다."
